product,title,rating,body
Apple iPhone 12 (128GB) - Blue,Apple the Future technology,5.0,"Video Player is loading.Play VideoPlayMuteCurrent Time 0:00/Duration 0:00Loaded: 0%Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:00 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionscaptions and subtitles off, selectedAudio TrackFullscreenThis is a modal window.



   This is first time I’m switching from android to iOSIt is just amazingBatter life is awesome"
Apple iPhone 12 (128GB) - Blue,Good,5.0,It is a genuine iPhone 12 which I received. There is nothing else to explain about the product everyone knows about how fantastic iPhones work
Apple iPhone 12 (128GB) - Blue,Battery life,4.0,Everything is perfect awesome. But very disappointed in battery life. It stands less than a day. Even I'm not using more data in this phone. No social networking.Waiting for update version.
Apple iPhone 12 (128GB) - Blue,Ok,4.0,"Price is of brand only ,nothing else"
Apple iPhone 12 (128GB) - Blue,Awesome,5.0,Just Superb.. delivered within 3 days. Very polite delivery boy/agent. Great packaging. Phone is awesome👌🏾
Apple iPhone 12 (128GB) - Blue,Amazing phone,5.0,The phone is amazing no doubt. I got 128gb white for 72K during prime day it's best to wait for any sale or price dropAmazing cameraAwesome displayBattery is good
Apple iPhone 12 (128GB) - Blue,Superb,5.0,I’m an iPhone fan and I loved this phone
Apple iPhone 12 (128GB) - Blue,Amazing,4.0,"I would like to say that's awesome👍👏 phone, no weight this iPhone totally mind blowing 🥰 battery pickup is not good but at least overall hall day backup normally usages, camera quality is amazing night mode is superb"
Apple iPhone 12 (128GB) - Blue,Great mobile to use!!!,5.0,Everything is quite fine but only matters is battery backup is very low.Hardly for a normal user it lasts not more than18-20 hours
Apple iPhone 12 (128GB) - Blue,Great product,5.0,Face ID superb …camera good could have added more futures..they should have given charger for this much money. But battery comes through out day which is good..
Apple iPhone 12 (128GB) - Blue,Hanging,1.0,"Never expected Apple phone will hang. It's hanging like this, and this happened for the second time. I need piece to piece replacement."
Apple iPhone 12 (128GB) - Blue,A fantastic phone,5.0,It's super responsive and has a great display
Apple iPhone 12 (128GB) - Blue,Return,1.0,This product was hang plz replace the iPhone no work sim tray battery problem
Apple iPhone 12 (128GB) - Blue,Master piece,5.0,Switch to iphone from andriod.love the phone
Apple iPhone 12 (128GB) - Blue,Perfect,5.0,The phone is superb. Face recognition is too fast.Charging is also too fast. Camera is excellent. No heating issues . No lags while multitasking.Overall 10 on 10
Apple iPhone 12 (128GB) - Blue,Awesome Experience,5.0,I am a first time user but must say actually a privilege to own one and an awesome user experience.On time Delivery and to the mark packaging from Amazon also added for the smiles at my place
Apple iPhone 12 (128GB) - Blue,100% authentic product,5.0,"The media could not be loaded.
                




   Phone gajab hai bhai. Amazon ne bahut acche se deliever kiya. Fully satisfied."
Apple iPhone 12 (128GB) - Blue,Amazing smartphone,5.0,It is my first iphone and its looks amazing and best part of this phone performance and stability.
Apple iPhone 12 (128GB) - Blue,Good,4.0,Overall good but camera and battery life not as good as iphone 11pro
Apple iPhone 12 (128GB) - Blue,iPhone,5.0,If you don't have an iPhone then you don't have an iPhone
Apple iPhone 12 (128GB) - Blue,Its the best phone,5.0,Indeed its one of the best phone smooth screen smooth touch a good battery backup a top notch camera what else you want and of course apple’s security.
Apple iPhone 12 (128GB) - Blue,Great experience,5.0,"I don’t think one would regret after having iPhone 12. Yes, the battery life would have been better, but is acceptable. It’s nothing like draining in no time. One would really enjoy this latest model by Apple rather than counting on battery life."
Apple iPhone 12 (128GB) - Blue,Don'trun for it,3.0,Over hiping product and camera as blur picture quality
Apple iPhone 12 (128GB) - Blue,Great price during sale,5.0,Long term apple products user. Love everything about the brand
Apple iPhone 12 (128GB) - Blue,Heating problum in my I phone 12,1.0,Over heating problum .Using 10 to 20 minutes then mobile was heated . Thats very bed with I phone 12 . I am not accepting that's kindes off problum .Very disappointed .
Apple iPhone 12 (128GB) - Blue,Awesome,5.0,The iOS experience is just unreal.the optimisation of the system is top of the world.mine was made in India unit.❤️❤️
Apple iPhone 12 (128GB) - Blue,Nice device,5.0,Very nice and attractive device this is my first iPhone and I am satisfied with it. Speaker sound quality I like most. thank you team Amazon
Apple iPhone 12 (128GB) - Blue,Awesome phone. Very handy too.,5.0,Absolutely loving this device. I switched from Android to Apple and the transition was very smooth.
Apple iPhone 12 (128GB) - Blue,Mobile with perfect of every one,5.0,Amazing...... Excellent..... Easy to handle....
Apple iPhone 12 (128GB) - Blue,Battery life and camera,5.0,"Battery life is good, lasts for 8-10 hours once fully chargedScreen quality is really great"
Apple iPhone 12 (128GB) - Blue,"Awesome phone, but way of delivery and packing very very very worst",3.0,"Awesome phone, but way of delivery and packing very very very worst, try with flipcart atleast package good. Average battery performance"
Apple iPhone 12 (128GB) - Blue,Asowme,5.0,The media could not be loaded.
Apple iPhone 12 (128GB) - Blue,Great product,5.0,Good experience with Appario. Authentic apple product as always
Apple iPhone 12 (128GB) - Blue,Good phone with average battery life,5.0,Good quality product. With average battery life. Biggest down is there is no charger included in the box.
Apple iPhone 12 (128GB) - Blue,"The best !!!! The ""Mmmmm, purpleee""  is here",5.0,The media could not be loaded.
Apple iPhone 12 (128GB) - Blue,Defective phone,1.0,I had bought this phone from Appario Retail Pvt Ltd in May '21 and this phone was damaged and showed liquid damage without any water entrance. Such a disappointment. This phone came as defective.
Apple iPhone 12 (128GB) - Blue,Loved it,5.0,"Its a great mobile phone, however at this price point I expect apple to be a little more generous with storage and battery size. Everything else is pretty much flawless"
Apple iPhone 12 (128GB) - Blue,First time iphone user and i am loving it.,5.0,"If you are a first time iphone user, you have to go through alot for setting it up for the first time.but once after setting it up this is the best device one can get."
Apple iPhone 12 (128GB) - Blue,Excellent phone. Amazing camera. Needs Onscreen fingerprint scanner,4.0,"In these times when someone is usually masked up, Apple should embed optional on screen fingerprint scanner, because it’s tough to mask down everytime you want to unlock the phone. So is entering the PIN"
Apple iPhone 12 (128GB) - Blue,Amazing product,4.0,Product is very good… liked all the features of iPhone 12. Battery life is not great and sometimes has issues with volume
Apple iPhone 12 (128GB) - Blue,Amazing battery,4.0,"iPhone 12 is super fast, sleek, has got great display, and excellent battery."
Apple iPhone 12 (128GB) - Blue,Poor picture quality,2.0,Picture quality of made in outside India phone is excellent than Indian made
Apple iPhone 12 (128GB) - Blue,"Defective, after 5 days price -₹53999 , I purchased it for ₹59999",1.0,Pink smear on the screen. Price scam
Apple iPhone 12 (128GB) - Blue,Impressive,5.0,Apple is Mango of phones
Apple iPhone 12 (128GB) - Blue,Superb,5.0,"This is simply awesome. What more can i say, its the latest iphone."
Apple iPhone 12 (128GB) - Blue,Awesome,5.0,Just Fabulous
Apple iPhone 12 (128GB) - Blue,Don't buy,1.0,Worst phone.
Apple iPhone 12 (128GB) - Blue,Worst,1.0,Worst product.. don’t buy from Amazon.. they deliver only defective product
Apple iPhone 12 (128GB) - Blue,It's an iPhone..,3.0,Same old apple. Overpriced phone with standard features. Works well enough.
Apple iPhone 12 (128GB) - Blue,One word Fantastic,5.0,Superb switch from IPhone7 to iPhone 12 after lost my phone I used android oneplus nord CE for couple of weeks. but finally landed to iPhone camera superb very smooth
Apple iPhone 12 (128GB) - Blue,Very impressive phone & fast delivery from Amazon..,5.0,Very good battery life with high class experience.. just go for it..😊👍
Apple iPhone 12 (128GB) - Blue,Not good,1.0,Not good
Apple iPhone 12 (128GB) - Blue,Waste mobile,1.0,This is not a good device..I got bad quality mobile..shameful to iPhone brand for like this type of products
Apple iPhone 12 (128GB) - Blue,Best phone for camera lovers,5.0,Iphone is Iphone no comparison with any other phone.Best camera.performance is good but battery is a bit negative side of this
Apple iPhone 12 (128GB) - Blue,Very nice product thanks for apple,4.0,Very nice product good battery backup and natural Cooler capture in a camera soothe function
Apple iPhone 12 (128GB) - Blue,Buy a last ur 11 pro for the same price and you would be happier off,5.0,"Should hv bought the 11 pro instead of the 12. More features, better built, much better looks."
Apple iPhone 12 (128GB) - Blue,Great,5.0,Great
Apple iPhone 12 (128GB) - Blue,Great,4.0,Great
Apple iPhone 12 (128GB) - Blue,Best Iphone Till Now,5.0,Upgraded from Iphone X to 12.Hassle free data transfer.
Apple iPhone 12 (128GB) - Blue,Amazing phone 😎❤️,5.0,"Video Player is loading.Play VideoPlayMuteCurrent Time 0:00/Duration 0:00Loaded: 0%Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:00 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionscaptions and subtitles off, selectedAudio TrackFullscreenThis is a modal window.



   Supreme quality ever.. but in charging phone heating too much otherwise no dought it is worth in this price point"
Apple iPhone 12 (128GB) - Blue,Not worth of money,3.0,"While charging, it gets heated.. it’s EMV, it is not worth of money, it’s display get zoomed in while lock the phone, it is tough to un lock while zoom in display"
